Date,0
2010-05-24,1.0
2010-05-25,1.001949282231204
2010-05-26,1.013685671483399
2010-05-27,1.0175796579869354
2010-05-28,1.0257059291523678
2010-06-02,1.0327760316796681
2010-06-03,1.0462172260551985
2010-06-04,1.0424987602876317
2010-06-07,1.040423311324424
2010-06-08,1.0520727818373217
2010-06-09,1.039313878495839
2010-06-10,1.0490773075145101
2010-06-11,1.0620395228105555
2010-06-14,1.0656768577782767
2010-06-15,1.0747832407769253
2010-06-16,1.0823576546596871
2010-06-17,1.0858629484615865
2010-06-18,1.0913457755370344
2010-06-21,1.0929571090773638
2010-06-22,1.082025159716223
2010-06-23,1.0799363796672745
2010-06-24,1.0784592654620517
2010-06-25,1.0883262492004284
2010-06-28,1.0774652088826226
2010-06-29,1.060409767044929
2010-06-30,1.0581636269089867
2010-07-01,1.0403401233262115
2010-07-02,1.0418209313961104
2010-07-07,1.0466836268850823
2010-07-08,1.0625544926161745
2010-07-09,1.0711624605037988
2010-07-12,1.0640809736039891
2010-07-13,1.070314559336053
2010-07-14,1.0839000636124856
2010-07-15,1.0785865410753157
2010-07-16,1.0533255828913273
2010-07-22,1.0672847001777115
2010-07-23,1.0779778281613293
2010-07-26,1.0806154376882833
2010-07-27,1.0709855965023305
2010-07-28,1.0844709131120411
2010-07-29,1.086600592948316
2010-07-30,1.0865060619219982
2010-08-02,1.0935271341132307
2010-08-03,1.1001277175323874
2010-08-04,1.0956979431877443
2010-08-05,1.1042953680697352
2010-08-06,1.1067075454258184
2010-08-09,1.1037754312895727
2010-08-10,1.0985168617927938
2010-08-11,1.084764144481294
2010-08-12,1.0959567272728596
2010-08-13,1.097615291188886
2010-08-16,1.101065683623906
2010-08-17,1.1027191580434457
2010-08-18,1.1077326051703618
2010-08-19,1.1132576015176177
2010-08-20,1.106513263274634
2010-08-23,1.101374350277268
2010-08-24,1.0957949879072564
2010-08-25,1.0999764964627163
2010-08-26,1.0984740687575252
2010-08-27,1.1059032871643673
2010-09-01,1.108757933388576
2010-09-02,1.1186977015804627
2010-09-03,1.1211827010056612
2010-09-08,1.1179600145994286
2010-09-09,1.1205244109942478
2010-09-10,1.1268771862906646
2010-09-13,1.1354252416601744
2010-09-14,1.1428564349943688
2010-09-17,1.1476296322669617
2010-09-22,1.1574445109735212
2010-09-27,1.1631119951591398
2010-09-28,1.1718013272276935
2010-09-29,1.1741909493208635
2010-09-30,1.16949177670495
2010-10-01,1.1763060166323047
2010-10-04,1.1743762672014677
2010-10-05,1.1943649622156776
2010-10-06,1.2063507646707994
2010-10-07,1.1941458769745643
2010-10-08,1.2033666692722365
2010-10-13,1.2175944358405717
2010-10-14,1.232335657361673
2010-10-15,1.2259747097469127
2010-10-18,1.2243359356363521
2010-10-19,1.217925705423807
2010-10-20,1.2164529835084845
2010-10-21,1.2121413378228707
2010-10-22,1.2179435864134265
2010-10-25,1.2181492644360823
2010-10-26,1.215746113079446
2010-10-27,1.2112698351695945
2010-10-28,1.2177183860356051
2010-10-29,1.2110305690900633
2010-11-01,1.2047740336521169
2010-11-02,1.2065903777345666
2010-11-05,1.2606080699257067
2010-11-08,1.268604247182569
2010-11-09,1.27122044851882
2010-11-10,1.2734173649405356
2010-11-11,1.2771160013706886
2010-11-12,1.2457602543541353
2010-11-15,1.2549178092461826
2010-11-16,1.243107338415441
2010-11-17,1.2400408600210477
2010-11-18,1.2595668707875671
2010-11-19,1.259748365157277
2010-11-22,1.265393026055277
2010-11-29,1.2724384003544675
2010-11-30,1.2901370311061038
2010-12-01,1.2922795424176678
2010-12-02,1.3061963520619904
2010-12-03,1.3136040911450884
2010-12-06,1.3196891542665927
2010-12-07,1.313837810563672
2010-12-08,1.306318156386048
2010-12-09,1.3142948465098538
2010-12-10,1.3059663414671734
2010-12-13,1.3168364023057475
2010-12-14,1.321522423474126
2010-12-15,1.3093425896806936
2010-12-16,1.297423313194061
2010-12-17,1.3024506605302744
2010-12-20,1.3082284559310127
2010-12-21,1.3130898623806202
2010-12-22,1.3111507872971133
2010-12-30,1.3219223717079458
2011-01-05,1.298656345061842
2011-01-06,1.3015533782856532
2011-01-07,1.2981603781083322
2011-01-12,1.3144762678538389
2011-01-13,1.317153810648628
2011-01-14,1.2912940226603866
2011-01-19,1.299251199748628
2011-01-20,1.2760417271383782
2011-01-21,1.268909086850887
2011-01-24,1.2732115286675256
2011-01-25,1.2695615821280846
2011-01-26,1.2686334894309608
2011-01-27,1.26295809169054
2011-01-28,1.274915333063434
2011-01-31,1.2677032229857066
2011-02-01,1.2719054754740127
2011-02-02,1.279248962633269
2011-02-03,1.2926829138302371
2011-02-04,1.2910033478399698
2011-02-07,1.291960982963407
2011-02-08,1.30383650904704
2011-02-09,1.3040670171104638
2011-02-10,1.2990243519918143
2011-02-15,1.3109144536650208
2011-02-16,1.3130908751235535
2011-02-17,1.319813093174006
