Date,0
2010-05-24,1.0
2010-05-25,0.9833317000016745
2010-05-26,0.998082995460248
2010-05-27,1.0172367359596914
2010-05-28,1.015201491906752
2010-06-02,1.0182390811740116
2010-06-03,1.02820407571122
2010-06-04,1.0041223943710247
2010-06-07,1.0011421648155836
2010-06-08,1.000186510965457
2010-06-09,0.9975660378783695
2010-06-10,1.0181875286853546
2010-06-11,1.0072478689195488
2010-06-14,1.0188667375497324
2010-06-15,1.0270588241342826
2010-06-16,1.0255041539185439
2010-06-17,1.0139609640600888
2010-06-18,1.0215220540122334
2010-06-21,1.025822368200805
2010-06-22,1.010501464084246
2010-06-23,0.9969606114123025
2010-06-24,1.000972570037215
2010-06-25,0.9977830792728524
2010-06-28,0.9799737810386061
2010-06-29,0.9682682499006326
2010-06-30,0.9627898633435155
2010-07-01,0.945597672499619
2010-07-02,0.9550446068708702
2010-07-07,0.9546566975862223
2010-07-08,0.9657559425274332
2010-07-09,0.9757291499455332
2010-07-12,0.9705782478543761
2010-07-13,0.9839636072741808
2010-07-14,0.9782947201204163
2010-07-15,0.965070396199225
2010-07-16,0.9480339518834343
2010-07-22,0.9444403910747452
2010-07-23,0.956643437513179
2010-07-26,0.9571865199770737
2010-07-27,0.9582590326266333
2010-07-28,0.9586876208223909
2010-07-29,0.9592250737899918
2010-07-30,0.9467803562746865
2010-08-02,0.9557589540673068
2010-08-03,0.9535957882929437
2010-08-04,0.954991532291281
2010-08-05,0.9541254253158138
2010-08-06,0.9427959038091092
2010-08-09,0.9404152109505687
2010-08-10,0.9327626926601938
2010-08-11,0.9126520171812801
2010-08-12,0.9217684076151836
2010-08-13,0.9159370818762039
2010-08-16,0.9004497859160282
2010-08-17,0.9116531334330179
2010-08-18,0.9132375649009101
2010-08-19,0.9075111926150962
2010-08-20,0.9066476401065331
2010-08-23,0.9040102693363623
2010-08-24,0.8868063263899977
2010-08-25,0.8904963181016116
2010-08-26,0.8851465438224588
2010-08-27,0.9081836827570567
2010-09-01,0.9037312744381204
2010-09-02,0.9136243402161749
2010-09-03,0.9255293087671447
2010-09-08,0.9186278044430342
2010-09-09,0.9321540817356141
2010-09-10,0.9381902905045981
2010-09-13,0.9365200643866909
2010-09-14,0.9329488418135813
2010-09-17,0.9484489018601363
2010-09-22,0.9288502498710948
2010-09-27,0.9284299846540817
2010-09-28,0.9222231951489112
2010-09-29,0.9305906699278702
2010-09-30,0.9301868893669546
2010-10-01,0.9355055117910002
2010-10-04,0.927444537643383
2010-10-05,0.9362216545291034
2010-10-06,0.9258520723039748
2010-10-07,0.9215649843223712
2010-10-08,0.9215270164232638
2010-10-13,0.9324388747460176
2010-10-14,0.9466113545462195
2010-10-15,0.9569970882634683
2010-10-18,0.9439652672842566
2010-10-19,0.9357045160566348
2010-10-20,0.9350312162287795
2010-10-21,0.9488722765033337
2010-10-22,0.957774943373222
2010-10-25,0.9578191467566831
2010-10-26,0.9791384090972634
2010-10-27,0.9958500343784352
2010-10-28,0.9868919453592895
2010-10-29,0.9772834120977085
2010-11-01,0.9800889143373475
2010-11-02,0.9731818227472642
2010-11-05,0.965986580410083
2010-11-08,0.9742981817948033
2010-11-09,1.0009281346902832
2010-11-10,0.9965628018268039
2010-11-11,0.9973601030020993
2010-11-12,1.0182959165855725
2010-11-15,1.05913164486449
2010-11-16,1.0363992888948164
2010-11-17,1.0403763404667545
2010-11-18,1.0538035819891074
2010-11-19,1.0466686972762291
2010-11-22,1.031947627935411
2010-11-29,1.036157056563135
2010-11-30,1.0347502236227988
2010-12-01,1.07301150637567
2010-12-02,1.0815336043807244
2010-12-03,1.0903363966012127
2010-12-06,1.0764351278136084
2010-12-07,1.1242517299076975
2010-12-08,1.1315754756391998
2010-12-09,1.1319196620228253
2010-12-10,1.1452047521417437
2010-12-13,1.1466376735085242
2010-12-14,1.1838178772014263
2010-12-15,1.190906548418814
2010-12-16,1.1778239275321656
2010-12-17,1.1515017637354878
2010-12-20,1.1575417245490058
2010-12-21,1.1543058946171285
2010-12-22,1.1579440718399396
2010-12-30,1.1683818934305992
2011-01-05,1.1793505197852974
2011-01-06,1.1666722148942477
2011-01-07,1.1485986525998961
2011-01-12,1.160172431554852
2011-01-13,1.1500077932174557
2011-01-14,1.1481471475047262
2011-01-19,1.151969531777213
2011-01-20,1.165046283513298
2011-01-21,1.1552799396961337
2011-01-24,1.1554098989732722
2011-01-25,1.1357692696603074
2011-01-26,1.156343694238238
2011-01-27,1.1435945427152123
2011-01-28,1.1397902302459075
2011-01-31,1.1468859770320439
2011-02-01,1.1618211885562222
2011-02-02,1.1673117252151846
2011-02-03,1.1840569507875436
2011-02-04,1.2001995352699755
2011-02-07,1.199131865708181
2011-02-08,1.2185521096809708
2011-02-09,1.2058778786634725
2011-02-10,1.2152025139317348
2011-02-15,1.2055575324511558
2011-02-16,1.2073250764227528
